Class,unique_id,text
Real,1290527882251558912,australian state to deploy military and impose hefty fines to enforce covid-19 isolation orders 
Real,1290526638246105091,oil prices fall as rising coronavirus case numbers cast shadow over fuel demand pickup 
Real,1290522623470907392,"latin america breaks through 5 million confirmed cases of covid-19, @reuters tally shows "
Real,1290516574714167297,chief of staff to brazil's bolsonaro tests positive for covid-19 
Real,1290512554356289536,.@reuters followed volunteers from this indian non-profit as they carried a loudspeaker through villages in the state of maharashtra to teach students denied formal classes after the coronavirus pandemic forced schools to close four months ago 
Real,1290506504957841408,"u.s. teachers protest school reopenings, coronavirus cases down in south, west "
Real,1290505951209021445,u.n. secretary-general antonio guterres warns world facing 'generational catastrophe' on education because of school closures amid the coronavirus pandemic 
Real,1290505249405444097,"germany's confirmed coronavirus cases rise by 879 to 211,281: rki "
Real,1290496464565673986,china reports 36 new coronavirus cases in mainland vs 43 a day earlier 
Real,1290495315989032960,"coronavirus update: 
🇦🇺 australian state to deploy military, impose hefty fines to enforce isolation "
Real,1290492867043983363,australian state to deploy military and impose hefty fines to enforce covid-19 isolation orders 
Real,1290491437637754881,"mexico reports 4,767 new coronavirus cases, 266 more deaths "
Real,1290490230294757379,"brazil reports 16,641 new coronavirus cases, 561 new deaths "
Real,1290481663252631552,'speaker brother': loudspeakers teach indian children after virus shutters schools 
Real,1290480159695372288,oil prices drop on fuel demand worries as coronavirus flares up 
Real,1290477369183019009,"latin america breaks through 5 million confirmed cases of covid-19, @reuters tally shows "
Real,1290476315594768387,"australian state to deploy military, impose hefty fines to enforce virus isolation "
Real,1290471277350858754,fauci says states seeing surge in covid-19 cases should reconsider some lockdown measures 
Real,1290467492331126784,"president trump lashed out at coronavirus task force coordinator dr. deborah birx, calling her ‘pathetic’ after her sobering assessment of the coronavirus outbreak in the u.s. "
Real,1290463724449431557,"california governor says covid-19 cases, hospitalizations, trending down "
Real,1290459950326652929,regeneron says antibody cocktail prevents and treats covid-19 in animals 
Real,1290458692727582723,tyson foods names new ceo as coronavirus raises costs 
Real,1290457448613064704,"u.s. teachers protest school reopenings, coronavirus cases down in south, west "
Real,1290455004155973633,chief of staff to brazil's bolsonaro tests positive for covid-19 
Real,1290452474139152385,"pelosi says coronavirus aid talks with mnuchin, meadows to continue tuesday "
Real,1290449874878697478,"north carolina officials urged residents to not let covid-19 concerns prevent emergency evacuation as tropical storm isaias, moving toward the carolinas, is expected to regain hurricane strength "
Real,1290448729531650048,new jersey governor retightens restrictions on indoor gatherings after covid-19 surge 
Real,1290447468770004994,"latin america exceeds 5 million covid-19 cases, reuters tally shows "
Real,1290442452789350401,"france reports 3,376 new covid-19 cases over three-day period "
Real,1290436209374896128,engineered decoys trap virus in test tube study; healthcare workers at high risk even with protections 
Real,1290431012175060998,uk reports second-highest covid-19 cases since june 
Real,1290426005539164160,italy survey suggests coronavirus six times more prevalent than official data 
Real,1290423490106056706,fauci says states seeing surge in covid-19 cases should reconsider some lockdown measures 
Real,1290417284608122880,"california governor says covid-19 cases, hospitalizations, trending down "
Real,1290414658709606402,south african corruption watchdog probes covid-19 tenders 
Real,1290410880988000256,"u.s. covid-19 deaths rise for fourth week, new cases drop 5% "
Real,1290409687549083649,tyson foods names new ceo as coronavirus raises costs 
Real,1290407097314603008,president trump took a public swipe at white house coronavirus task force coordinator dr. deborah birx a day after she said infections from the virus were ‘extraordinarily widespread’ in the u.s. 
Real,1290402071926247431,new jersey governor retightens restrictions on indoor gatherings after covid-19 surge 
Real,1290399932025839616,spain to roll out covid-19 app twice as effective as human tracers in pilot 
Real,1290398358692147203,florida to provide 15-minute covid-19 test results at two sites 
Real,1290392048860893184,anxious who implores world to 'do it all' in long war on covid-19 
Real,1290390782986407936,u.s. auto sales pandemic recovery continues as toyota decline slows 
Real,1290389611072626688,engineered decoys trap virus in test tube study; healthcare workers at high risk even with protections 
Real,1290388273848823810,"pelosi says coronavirus aid talks with mnuchin, meadows to continue tuesday "
Real,1290386989553000453,eli lilly tests antibody drug to halt covid-19 spread in u.s. nursing homes 
Real,1290384462363136004,uk reports second-highest covid-19 cases since june 
Real,1290380756871766016,new york's cuomo calls federal covid-19 response 'worst government blunder in modern history' 
Real,1290379558089351170,italy survey suggests coronavirus six times more prevalent than official data 
Real,1290373175554048002,fauci says states seeing surge in covid-19 cases should reconsider some lockdown measures 
Real,1290371178713030656,"california governor newsom said covid-19 cases, hospitalizations and intensive care unit admissions in the state were all trending down "
Real,1290366827676053505,".@who director general tedros adhanom ghebreyesus said there are concerns that covid-19 vaccines might not prove effective, or that they might convey protections for just a few months "
Real,1290362688850161664,california governor@gavinnewsom discusses the state's covid-19 response as cases soar 
Real,1290359793375485952,ask virologist @angie_rasmussen anything about treating and preventing covid-19 during our @reddit ama on wednesday at 11 a.m. et. get your questions ready! 
Real,1290359615687884801,"spain reports 968 new coronavirus cases, total exceeds 288,000 "
Real,1290355508503818241,covid-19 long-term toll signals billions in healthcare costs ahead 
Real,1290354432358703105,new jersey governor retightens restrictions on indoor gatherings after covid-19 surge 
Real,1290350491860381698,next big covid-19 treatment may be manufactured antibodies 
Real,1290344208935587845,florida to provide 15-minute covid-19 test results at two sites 
Real,1290343051634839553,"mexico's factories still hurting from coronavirus, some signs for optimism "
Real,1290341787719131137,u.s. auto sales pandemic recovery continues as toyota decline slows 
Real,1290340454769328128,eli lilly starts late-stage study of covid-19 drug in nursing homes 
Real,1290339508026826757,"thread: we reported for @reuters on how gov’ts/insurers plan to deal w/ #covid19 long-haulers. 

like the post-9/11 or hiv era, such victims are becoming their own class of care. 

here are some distressing anecdotes that didn’t make the story. /1 

"
Real,1290337887087722498,"the world health organization warned that there might never be a 'silver bullet' for covid-19 in the form of a perfect vaccine and that the road to normality would be long, with some countries requiring a reset of strategy "
Real,1290336805594726401,spain to roll out covid-19 app twice as effective as human tracers in pilot 
Real,1290334878353911811,.@nygovcuomo makes an announcement during a covid-19 update 
Real,1290332985888133121,.@nygovcuomo makes an announcement during a covid-19 update 
Real,1290325342213767169,norway suspends cruise ship arrivals with 100+ people on board after virus outbreak 
Real,1290318666442080256,florida governor ron desantis gives a covid-19 update. watch live here 👉 
Real,1290315271002034176,pandemic revs up race for u.s. online car sales 
Real,1290311476243243016,insurers face possible british action over calculation of pandemic payouts 
Real,1290308178706608130,"catch up with the latest pandemic-related financial insights from @breakingviews, from alcohol-free beer to a resurgence of infections in asia, in the latest edition of corona capital "
Real,1290307774929178624,covid-19 long-term toll signals billions in healthcare costs ahead 
Real,1290305265426771970,anxious who implores world to 'do it all' in long war on covid-19 
Real,1290305195168145408,"24-hour coronavirus update: 
🇮🇳 top indian ministers in hospital as cases breach 50,000 for fifth day
🇸🇬 singapore to make travelers wear electronic tags to enforce quarantine
🌎 there may never be a 'silver bullet' for covid-19, who warns
"
Real,1290302719857692673,next big covid-19 treatment may be manufactured antibodies 
Real,1290299036184875008,joint u.s. military drills get thumbs down from thais amid virus fears 
Real,1290298547066167296,"catch up with the latest pandemic-related financial insights from @breakingviews, from alcohol-free beer to a resurgence of infections in asia, in the latest edition of corona capital "
Real,1290298470578810881,"after a pandemic slump in q2 sales, ferrari ceo camilleri says orders are strong, but predicts a sizable hit on contribution from f1 races. here is my view from may explaining how lack of action on the tracks would leave ferrari's growth in the slow lane. 
"
Real,1290296519975940103,rival drugmakers launch joint trial of medicines for covid-19 
Real,1290296363649921025,melbourne brought in sweeping new curfew rules to battle the spread of a resurgent coronavirus outbreak. large parts of its economy including retail and manufacturing will be shut as part of a six- week lockdown 
Real,1290293944022994946,eli lilly starts late-stage study of covid-19 drug in nursing homes 
Real,1290290200057221121,"disney to reveal pandemic hit to parks and espn, boost to streaming services, on tuesday "
Real,1290288928533118976,what you need to know about the coronavirus right now 
Real,1290285165378330634,tailored brands files for bankruptcy as pandemic hammers sales 
Real,1290278863692419073,tyson foods names new ceo as coronavirus raises costs 
Real,1290277495451918336,norway's hurtigruten halts cruises after covid-19 outbreak 
Real,1290272498018213889,asia gasoline profits burn away to nothing as pandemic rages 
Real,1290267622852816896,greece makes masks compulsory on ship decks after covid-19 spike 
Real,1290266631319371776,white house chief of staff mark meadows said he was not optimistic on reaching agreement soon on a deal for the next round of legislation to provide relief to americans hit hard by the coronavirus pandemic 
Real,1290266210630868992,pandemic revs up race for u.s. online car sales 
Real,1290261344319504386,"house speaker nancy pelosi said she does not have confidence in white house coronavirus task force coordinator dr. deborah birx, linking her to disinformation about the virus spread by president donald trump "
Real,1290261245229019137,one person is dying of covid-19 every seven minutes in iran: state tv 
Real,1290260119867949058,"from @breakingviews: purchasing managers point to a cautious recovery in the euro zone, low- and no-alcohol beer partly avoids the covid-19 hangover, and asian nations grapple with resurgent infections. catch up with the latest financial insights here: "
Real,1290258702608416769,"there may never be a 'silver bullet' for covid-19, who warns "
Real,1290257416844500993,long-term complications of covid-19 signals billions in healthcare costs ahead 
Real,1290256293563752455,next big covid-19 treatment may be manufactured antibodies 
Real,1290254874014363650,"argentina broke past 200,000 covid-19 cases on sunday and colombia set a daily record as grim milestones topple in latin america, pushing the world’s worst affected region towards a combined 5 million cases "
Real,1290254872839720962,"the united states is in a new phase of the novel coronavirus outbreak with infections 'extraordinarily widespread' in rural areas as well as cities, white house coronavirus experts said "
Real,1290252330630123520,germany to start mandatory coronavirus testing of travellers this week: minister 
Real,1290244820573630465,rival drugmakers launch joint trial of medicines for covid-19 
Real,1290243629764599808,"disney to reveal pandemic hit to parks and espn, boost to streaming services, on tuesday "
Real,1290243533752766464,"singapore will make some incoming travelers wear an electronic monitoring device to ensure that they comply with coronavirus quarantines as the city-state gradually reopens its borders, authorities said "
Real,1290241001253216261,"the japanese owner of 7-eleven convenience stores has agreed to buy marathon petroleum's speedway gas stations for $21 billion, brushing aside coronavirus concerns to return to the table five months after initially baulking at the deal "
Real,1290240013595115521,"a coronavirus outbreak that began in the vietnamese city of danang more than a week ago has spread to at least four city factories with a combined workforce of about 3,700, state media reported "
Real,1290239196834086913,"the government will act if the coronavirus spreads through london as it has done in other parts of britain, a junior business minister said "
Real,1290239137946066946,"the covid-19 pandemic has led to a spike in investment among britons, with millennials leading the way as they turn increasingly to the stock market "
Real,1290237278153879555,tailored brands files for bankruptcy as pandemic hammers sales 
Real,1290235965328502785,"australia's second-biggest city, melbourne, announced fresh restrictions on industries including retail and construction as it steps up its efforts to contain the spread of a resurgent coronavirus outbreak "
Real,1290231325954158592,.@who holds briefing on coronavirus outbreak as cases soar past 18 million 
Real,1290231025050632193,norway's hurtigruten halts cruises after covid-19 outbreak 
Real,1290231012073639936,"tailored brands filed for bankruptcy, adding to a list of brick-and-mortar retailers that have succumbed to the economic fallout from the covid-19 crisis "
Real,1290230800793907201,london’s ftse 100 edged lower as upbeat china factory activity data was offset by a slide in shares of hsbc after the bank posted a 65% plunge in first-half profit and warned of soaring potential loan losses due to the covid-19 crisis 
Real,1290230789909516289,"a major incident has been declared in the manchester area of britain, allowing the creation of a “central command structure' to help tackle the rising number of coronavirus cases "
Real,1290230765133824000,"millions of covid-19 tests able to detect the virus within 90 minutes will be rolled out to british hospitals, care homes and laboratories to boost capacity in the coming months, the country’s health minister said "
Real,1290222427553714176,"the government will act if the coronavirus spreads through london as it has done in other parts of britain, a junior business minister said "
Real,1290221065550073856,vietnam virus outbreak hits factories employing thousands in danang epicentre 
Real,1290210572030693376,latin america sees coronavirus records tumble as cases near five million 
Real,1290204522594222080,gold soars to record high as virus fears lift safe-haven demand 
Real,1290201606642778114,"top indian ministers in hospital as virus cases breach 50,000 for fifth day "
Real,1290196972838633472,philippine economy fears as coronavirus curbs reintroduced 
Real,1290192016119226368,germany to start mandatory coronavirus testing of travellers this week: minister 
Real,1290190714199060481,tailored brands files for bankruptcy as pandemic hammers sales 
Real,1290189497095733250,"top indian ministers in hospital as virus cases breach 50,000 for fifth day "
Real,1290180776428879874,suzuki first quarter profit nearly wiped out as coronavirus hits sales 
Real,1290179931729731584,singapore to make travellers wear an electronic monitoring device to ensure that they comply with coronavirus quarantines as the city-state gradually reopens its borders 
Real,1290179390857306112,"germany's confirmed coronavirus cases rise by 509 to 210,402: rki "
Real,1290178527686324225,vietnam virus outbreak hits factories employing thousands in danang epicentre 
Real,1290174319109083138,"poland to check virus regulations followed in shops, health minister says "
Real,1290165509091033088,vietnam pm says early august 'decisive time' to avert large-scale virus spread 
Real,1290164268520931328,adb sees pandemic slashing 2020 global remittances by over $100 billion 
Real,1290163054475218944,vietnam virus outbreak hits factories employing thousands in danang epicentre 
Real,1290149916589711360,latin america sees coronavirus records tumble as cases near five million 
Real,1290149203121967106,philippine economy fears as coronavirus curbs reintroduced 
Real,1290144138743037952,china reports 43 new coronavirus cases in mainland vs 49 a day earlier 
Real,1290142960114253827,"india reports 52,972 new coronavirus infections "
Real,1290139158648721409,"mexico reports 4,853 new coronavirus cases, 274 more deaths "
Real,1290131645744455681,"germany's confirmed coronavirus cases rise by 509 to 210,402: rki "
Real,1290121503636434944,"vietnam reports 1 new local coronavirus case, tally at 621 "
Real,1290119835876118529,tracking the spread of the novel coronavirus 
Real,1290117010441920513,adb sees pandemic slashing 2020 global remittances by over $100 billion as job losses mount and employers trim payrolls 
Real,1290115323815960576,britain to roll out millions of 90-minute coronavirus tests 
Real,1290112808437215233,adb sees pandemic slashing 2020 global remittances by over $100 billion 
Real,1290107619642875904,"the white house coronavirus task force coordinator warned that the u.s. is a new phase of the coronavirus outbreak, with infections ‘extraordinarily widespread’ in rural areas as well as big cities "
Real,1290104721902989312,latin america see coronavirus records tumble as cases near five million 
Real,1290096331781021698,china reports 43 new coronavirus cases in mainland vs 49 a day earlier 
Real,1290091345403551744,"brazil registers 25,800 new coronavirus cases, death toll tops 94,000 "
Real,1290090132419166208,"mexico reports 4,853 new coronavirus cases, 274 more deaths "
Real,1290082790843789319,latin america see coronavirus records tumble as cases near five million 
Real,1290073672070254594,"vietnam reports 1 new local coronavirus case, tally at 621 "
Real,1290072387627544576,"the u.s. is in a new phase of the novel coronavirus outbreak with infections ‘extraordinarily widespread’ in rural areas as well as cities, a white house coronavirus expert said "
Real,1290069959838638081,at least 40 infected with covid-19 on norway cruises amid scramble to trace passengers 
Real,1290067354274103300,the white house and congressional democrats are still at an impasse over the next coronavirus aid package as officials failed to agree on a $600 per week in extra federal benefits for people who were laid off from their jobs 
Real,1290066119399624706,kosovo prime minister says he has covid-19 
Real,1290064927009382402,britain to roll out millions of 90-minute coronavirus tests 
Real,1290061126500155392,philippines to reimpose stricter coronavirus lockdown in capital as cases spike 
Real,1290053536978354176,'major incident' declared in british city of manchester to tackle covid-19 
Real,1290044811362394112,"brazil registers 25,800 new coronavirus cases, death toll tops 94,000 "
Real,1290039795247267840,fed's kashkari suggests 4-6 week shutdown; says u.s. congress can spend big on coronavirus relief 
Real,1290025867733680128,"u.s. cdc reports 4,601,526 coronavirus cases "
Real,1290023320474267648,at least 40 infected with covid-19 on norway cruises amid scramble to trace passengers 
Real,1290023314220490753,congressional democrats were nowhere near a deal with the white house on the next coronavirus aid package despite the expiration of a critical financial lifeline for millions of unemployed americans 
Real,1290019577506803713,kosovo prime minister says he has covid-19 
Real,1290013259706200064,philippines to reimpose stricter coronavirus lockdown in capital as cases spike 
Real,1290010760479940608,u.s. companies leap over low profit hurdle in coronavirus-hit quarter 
Real,1290009501727199232,"uae, iran foreign ministers discuss covid challenge "
Real,1290005715810242563,major incident declared in british city of manchester to tackle coronavirus 
Real,1289996890138968064,"india's interior minister and a close aide to prime minister narendra modi, amit shah, was hospitalized after testing positive for the coronavirus "
Real,1289993155031363585,"u.s. congress in position to spend big on coronavirus relief, fed official says "
Real,1289978044711669762,"u.s. cdc reports 4,601,526 coronavirus cases "
Real,1289975618302443520,at least 40 infected with covid-19 on norway cruises amid scramble to trace passengers 
Real,1289967957741678592,"switzerland should tighten coronavirus restrictions again, government advisor says "
Real,1289967949277782016,a state of disaster was declared in australia's second-largest state victoria and the government imposed a night curfew in melbourne to contain the spread of the coronavirus 
Real,1289966734967898112,philippines to reimpose stricter coronavirus lockdown measures in and around capital 
Real,1289964196159864834,u.s. companies leap over low profit hurdle in coronavirus-hit quarter 
Real,1289962927298998273,"uae, iran foreign ministers discuss covid challenge "
Real,1289962916435775488,"amit shah, india's interior minister and a close aide to prime minister narendra modi, was admitted to a hospital after testing positive for the coronavirus "
Real,1289947816710766595,thousands of people demonstrated in israel against prime minister benjamin netanyahu's alleged corruption and government's handling of the coronavirus crisis 
Real,1289946737440825346,"u.s. congress in position to spend big on coronavirus relief, fed official says "
Real,1289937785046970368,india's interior minister hospitalised with coronavirus 
Real,1289932717493063682,australia's second-most populous state victoria declared a disaster after struggling to contain the spread of the coronavirus in melbourne 
Real,1289920154067857408,"switzerland should tighten coronavirus restrictions again, government advisor says "
Real,1289917617801764864,thousands of israelis took to the streets to protest prime minister benjamin netanyahu's alleged corruption and government's handling of the coronavirus crisis 
Real,1289889953468551169,"india's interior minister tests positive for coronavirus, hospitalised "
Real,1289888726202454018,"indonesia reports 1,519 new coronavirus infections, 43 deaths "
Real,1289883677808160768,vietnam health ministry: covid-19 infections rise to 620; death toll to 5 
Real,1289873592281440256,"switzerland should tighten coronavirus restrictions again, government advisor says "
Real,1289862263680069633,tokyo confirms 292 new coronavirus cases on sunday: nhk 
Real,1289849733356421120,"latin america coronavirus death toll surges past 200,000 "
Real,1289842140906811392,"indonesia reports 1,519 new coronavirus infections, 43 deaths "
Real,1289815740485230592,tokyo confirms 292 new coronavirus cases on sunday: nhk 
Real,1289814443056979971,australia's government to back victoria's strict coronavirus lockdown 
Real,1289801872572706816,"latin america coronavirus death toll surges past 200,000 "
Real,1289796830385942529,"two thirds of uk firms 'fully operational' after covid, survey says "
Real,1289786779696951298,mainland china reports 49 new coronavirus cases for aug 1 
Real,1289769148625457153,"mexico logs over 9,000 new coronavirus cases for first time "
Real,1289767942993846272,australia's government to back victoria's strict coronavirus lockdown 
Real,1289756603256897538,vietnam reports four new covid-19 cases; two are imported 
Real,1289754050020306945,south africa's covid-19 cases surpass half a million 
Real,1289749018885537792,"two thirds of uk firms 'fully operational' after covid, survey says "
Real,1289744021162729472,petroperu resumes pipeline operations after coronavirus-related halt 
Real,1289740226970222592,mainland china reports 49 new coronavirus cases for aug 1 
Real,1289731436790951936,"brazil reports 45,392 new coronavirus cases, 1,088 deaths in last 24 hours "
Real,1289721329877475329,"mexico registers record 9,556 new daily coronavirus cases "
Real,1289716297517993986,australia's victoria to toughen coronavirus lockdown: media 
Real,1289715032889188353,"california and florida reported record increases in covid-19 deaths on friday as u.s. deaths rose by over 25,000 and cases doubled in 19 states in july "
Real,1289708746663485440,vietnam reports four new covid-19 cases; two are imported 
Real,1289707492541231104,south africa's covid-19 cases surpass half a million 
Real,1289702463021256705,"two thirds of uk firms 'fully operational' after covid, survey says "
Real,1289701260489191424,arizona congressman tests positive for coronavirus 
Real,1289698690727383042,factbox: coronavirus in congress - 14 members have tested or been presumed positive 
Real,1289696165823307776,petroperu resumes pipeline operations after coronavirus-related halt 
Real,1289683582705979392,"brazil reports 45,392 new coronavirus cases, 1,088 deaths in last 24 hours "
Real,1289673516225200129,"u.s. cdc reports 4,542,579 coronavirus cases "
Real,1289664701262000128,"u.s. coronavirus deaths rose by over 25,000 and cases doubled in 19 states during july "
Real,1289662203776270336,ireland's chief doctor says rise in covid-19 infections concerning 
Real,1289658416156127232,"south africa covid-19 cases surpass half a million, says health ministry "
Real,1289654679907872768,arizona congressman tests positive for coronavirus 
Real,1289650952102846467,factbox: coronavirus in congress - 14 members have tested or been presumed positive 
Real,1289626959564230657,"u.s. cdc reports 4,542,579 coronavirus cases "
Real,1289625719434178561,"nordea drops jbs shares over environment, covid-19 response "
Real,1289614377688195080,ireland's chief doctor says rise in covid-19 infections concerning 
Real,1289605571432157185,house speaker pelosi arrives at capitol hill for coronavirus aid talks 
Real,1289603054518452224,kenya airways resumes international flights after virus curbs lifted 
Real,1289600528465293312,"unmasked and packed together, thousands of demonstrators marched in berlin against the government’s latest coronavirus measures "
Real,1289598017041887232,coronavirus child care pinch in u.s. poses threat to economic gains of working women 
Real,1289580400927367170,"ukraine's covid-19 death toll could reach 4,000, health officials say "
Real,1289579143634382850,"nordea drops jbs shares over environment, covid-19 response "
Real,1289570329698766854,thousands of demonstrators rallied in berlin against the latest coronavirus measures imposed by the german government 
Real,1289560270885597186,"vietnam says up to 800,000 have left virus epicentre danang "
Real,1289559078885236736,house speaker pelosi arrives at capitol hill for coronavirus aid talks 
Real,1289556512172630017,kenya airways resumes international flights after virus curbs lifted 
Real,1289550246356193280,russia preparing mass vaccination against coronavirus for october 
Real,1289542654259159041,thousands march in berlin to protest coronavirus curbs 
Real,1289541396219609088,"indonesia reports 1,560 new coronavirus cases, 62 deaths "
Real,1289540181217800194,poland reports record coronavirus cases for third day 
Real,1289536394822471680,"vietnam reports 40 more covid-19 cases, total rises to 586 "
Real,1289533885554913283,"'losing battle': philippine doctors, nurses urge new covid-19 lockdowns as infections surge "
Real,1289532590647435264,"'losing battle': philippine doctors, nurses urge new covid-19 lockdowns as infections surge "
Real,1289531329567055872,"ukraine's covid-19 death toll could reach 4,000, health officials say "
Real,1289527555549167616,"japan's kabuki theatre resumes, socially distanced, after coronavirus hiatus "
Real,1289513838837080065,"vietnam says up to 800,000 have left virus epicentre danang "
Real,1289507429227454465,swiss mountains light up in a national day celebration to suit covid-19 era 
Real,1289503709580255232,"russia plans mass vaccination against coronavirus from october, ria reports "
Real,1289497360226308101,tokyo reports record 472 new coronavirus cases on saturday: nhk 
Real,1289489848995393536,poland reports record rise in virus cases for third day 
Real,1289488556394598401,"indonesia reports 1,560 new coronavirus cases, 62 deaths "
Real,1289484803457204226,"'losing battle': philippine doctors, nurses urge new covid-19 lockdowns "
Real,1289481061890760704,"japan's kabuki theatre resumes, socially distanced, after coronavirus hiatus "
Real,1289476019477311489,"russia plans mass vaccination against coronavirus from october, ria reports "
Real,1289464648039714816,egypt reports lowest coronavirus daily figure since may 3 
Real,1289459659208830976,swiss mountains light up in a national day celebration to suit covid-19 era 
Real,1289454590707019781,"germany's confirmed coronavirus cases rise by 955 to 209,653 "
Real,1289450843108868096,tokyo reports record 472 new coronavirus cases on saturday: nhk 
Real,1289449587237781504,california reports record increase in covid-19 deaths 
Real,1289444533411803136,"u.s. coronavirus deaths rise by 1,453, biggest increase since may 27: reuters tally "
Real,1289438283995525120,"'losing battle': philippine doctors, nurses urge new covid-19 lockdowns "
Real,1289434506034688000,"japan's kabuki theatre resumes, socially distanced, after coronavirus hiatus "
Real,1289431976286380032,mainland china reports 45 new coronavirus cases for july 31 
Real,1289424404909191168,mexico's coronavirus death toll becomes third highest worldwide 
Real,1289421984091140102,don't sweat it: chilean dogs sniff out coronavirus in early stages 
Real,1291751480177950720,"hit by the collapse in demand for flights due to covid-19 commercial airlines have parked their grounded fleet in some of the most remote locations in the world.

"
Real,1291741399621292033,"it has been closed since april, you can’t reach it by car, and the nearest airport is a two-day hike away – but the world's most remote irish bar believes it can survive the pandemic 🍻

"
Real,1291693530847617030,"nigerian afrobeats star naria marley fined for breaking coronavirus lockdown rules and travelling to capital, abuja, for a concert "
Real,1291684445943140352,how did india reach two million coronavirus cases? 
Real,1291649825260306438,"free rent and food parcels: that's how this kenyan landlord is helping his tenants through the coronavirus pandemic 🏠

listen to the full interview here 👉"
Real,1291628691794071552,"""aggressive and bold"" action needed as coronavirus cases pass one million in africa "
Real,1291532745936707584,world's remotest irish bar: 'we will survive covid' 
Real,1291532745898852354,how the pandemic is sending some brazilians ‘two steps back’ 
Real,1291455582541578240,ohio governor tests positive for coronavirus hours before president trump visit 
Real,1291428859888521224,india becomes third country to surpass two million coronavirus cases 
Real,1291418455095287810,top us virus expert dr anthony fauci says his daughters have been harassed due to his public statements about the pandemic 
Real,1291391966106853377,"war, destruction and crisis after crisis

lebanon has been devastated by tuesday's explosion, which killed at least 137 people. but even before that, it was a country ""on its knees"" from coronavirus and decades of unrest

"
Real,1291370858087415809,"los angeles to shut off water and power to party houses to curb spread of coronavirus

"
Real,1291279172401270784,"facebook and twitter penalise trump for ""harmful covid misinformation"" claim
"
Real,1291275657079595008,fire in india covid hospital kills eight in critical care 
Real,1291159133501227008,coronavirus: france records two-month high in cases 
Real,1291132852650876928,"former us first lady michelle obama says she has 'low-grade depression' because of the pandemic, racial tensions and the ""hypocrisy"" of the trump administration "
Real,1291126391761707012,how a care home crisis seized 'ill-prepared' australia during coronavirus pandemic 
Real,1291096186385051649,"joe biden will not travel to democratic convention to accept party's presidential nomination, due to pandemic "
Real,1290949943671304192,"sweden's economy less hard-hit by coronavirus compared to other eu nations 

the country avoided lockdown during the height of the pandemic "
Real,1290853538806063109,coronavirus: queensland to close border to new south wales 
Real,1290787431533490176,coronavirus: three biden claims about trump fact-checked 
Real,1290785744567644161,coronavirus economy: 'i'm just looking for whatever i can get' 
Real,1290659933294395396,"lockdown has been reimposed for millions of people in the philippines after a rise in #coronavirus cases. 

here's your daily global update in one minute ⏰ "
Real,1290644869623484419,"globally more than 18.3 million infections and 694,00 deaths have been recorded from covid-19. follow the latest:

📱"
Real,1290619071436853249,"peru lets thousands of venezuelan health workers who fled their country join peruvian health system during coronavirus pandemic

"
Real,1290577389999796225,"bp halves its dividend and reports a record $6.7bn (£5.1bn) quarterly loss, after coronavirus pandemic hits global demand for oil "
Real,1290566856810672129,"""america wants to kick us out, while china doesn't allow us to return"" 

what's it like being a chinese student in the us amid a pandemic and heightened tensions between nations? ⬇️
"
Real,1290527119169257472,coronavirus: melbourne police rebuke 'sovereign citizens' for breaking rules 
Real,1290495364236054529,coronavirus: millions return to lockdown in philippines 
Real,1290428432195649539,coronavirus: how pandemic pods and zutors are changing homeschooling 
Real,1290346480734265345,"the head of the world health organization, tedros adhanom ghebreyesus, says that while there is hope for a vaccine against covid-19, one might never be found 

"
Real,1290315936042450944,four malta festivals cancelled due to rise in covid-19 cases 
Real,1290299730270883842,"the government in vietnam has been praised for its handling of the #coronavirus crisis, while death rates may be under-reported by the government in iran. get your daily global update in one minute ⏰ "
Real,1290297294206701568,"africa's biggest supermarket, shoprite, considers pulling out of nigeria as the country's economy struggles amid the covid-19 pandemic "
Real,1290280505556865028,dozens test positive for covid-19 on norwegian cruise ship just weeks after cruise industry restarts 
Real,1290228221162659840,more than 18 million confirmed cases in 188 countries - where are the world's coronavirus hotspots? 
Real,1290212731446898691,melbourne coronavirus lockdown to keep one million workers at home as further closures announced 
Real,1290208707167637504,"the number of deaths from covid-19 in iran is nearly triple what the iran govt claims, a bbc investigation has found.the govt's own records appear to show almost 42,000 people died with symptoms up to 20 july, vs 14,405 reported by its health ministry. "
Real,1290208402342178816,"organisers of the tokyo paralympics say the games may require specific covid-19 measures.

more: "
Real,1290182273862574081,entrepreneurs in oil-rich nigeria explain how they are weathering the economic fallout from covid-19 and a plummeting currency 
Real,1290126116624019457,china sends first covid-19 medical testing team to hong kong 
Real,1290089213942145025,us entering 'different' phase of coronavirus outbreak 
Real,1290087394419462145,nigerians' double blow: currency woes and covid-19 
Real,1290065924465111040,coronavirus: how the travel downturn is sending jet planes to 'boneyards' 
Real,1290061642328240128,coronavirus: iran cover-up of deaths revealed by data leak 
Real,1290058309714587648,the hidden heroes of india’s coronavirus wards 
Real,1289978601857671168,"us house speaker nancy pelosi criticises white house coronavirus task force co-ordinator, linking her to ""disinformation"" spread by president trump  "
Real,1289934890855731200,irish government to introduce random testing for coronavirus at airports 
Real,1289912584645357568,bollywood star amitabh bachchan recovers from coronavirus 
Real,1289873789279297536,"we can rebuild our sport and the economy, but we can never recover lives lost.""

nick kyrgios has withdrawn from the us open because of the coronavirus pandemic "
Real,1289868726867615744,"tropical storm isaias nears coronavirus-hit florida 

"
